transaction_id,payment_id,settlement_id,amount,currency,timestamp,ledger_status,ledger_entry_id,posted_at,reconciliation_batch
TXN-000916,PAY-000916-117,SET-20260825-230464,1122.69,INR,2026-08-25T21:44:51,POSTED,LED-12323964,2026-08-26T03:39:58,RB-20260826
TXN-000917,PAY-000917-459,SET-20260823-788429,82.36,INR,2026-08-23T03:49:06,POSTED,LED-23952710,2026-08-23T14:01:47,RB-20260823
TXN-000918,PAY-000918-407,SET-20260824-543179,2026.18,INR,2026-08-24T02:21:59,POSTED,LED-70885765,2026-08-24T08:33:10,RB-20260824
TXN-000919,PAY-000919-604,SET-20260822-711414,1023.84,INR,2026-08-22T19:46:31,POSTED,LED-79772126,2026-08-23T06:48:38,RB-20260823
TXN-000920,PAY-000920-409,SET-20260819-147143,1777.53,INR,2026-08-19T11:54:07,POSTED,LED-59675740,2026-08-19T16:31:01,RB-20260819
TXN-000921,PAY-000921-722,SET-20260824-208841,1140.17,INR,2026-08-24T09:38:37,POSTED,LED-55693517,2026-08-24T22:14:04,RB-20260824
TXN-000922,PAY-000922-177,SET-20260802-945162,2359.46,INR,2026-08-02T02:52:06,POSTED,LED-97329595,2026-08-02T08:23:50,RB-20260802
TXN-000922,PAY-000922-177,SET-20260802-945162,2359.46,INR,2026-08-02T02:52:06,DUPLICATE_HOLD,LED-67689632,2026-08-02T08:35:50,RB-20260802
TXN-000924,PAY-000924-963,SET-20260804-395957,1082.00,INR,2026-08-04T15:12:20,POSTED,LED-63431262,2026-08-04T20:53:52,RB-20260804
TXN-000925,PAY-000925-479,SET-20260810-845396,1707.52,INR,2026-08-10T03:20:45,POSTED,LED-15767335,2026-08-10T19:27:05,RB-20260810
TXN-000926,PAY-000926-174,SET-20260812-622154,171.61,INR,2026-08-12T20:08:36,POSTED,LED-45986654,2026-08-13T04:08:24,RB-20260813
TXN-000927,PAY-000927-899,SET-20260806-567960,837.75,INR,2026-08-06T10:58:15,POSTED,LED-42538287,2026-08-06T20:02:08,RB-20260806
TXN-000928,PAY-000928-940,SET-20260824-658844,1823.98,INR,2026-08-24T07:24:28,POSTED,LED-57875576,2026-08-24T19:08:29,RB-20260824
TXN-000929,PAY-000929-463,SET-20260817-981614,2274.74,INR,2026-08-17T06:25:32,POSTED,LED-39658830,2026-08-17T19:49:04,RB-20260817
TXN-000930,PAY-000930-405,SET-20260825-793246,740.02,INR,2026-08-25T03:16:33,POSTED,LED-47419819,2026-08-25T10:51:35,RB-20260825
TXN-000931,PAY-000931-181,SET-20260803-295077,1105.52,INR,2026-08-03T01:52:21,POSTED,LED-45840651,2026-08-03T15:04:12,RB-20260803
TXN-000932,PAY-000932-775,SET-20260817-243015,1402.94,INR,2026-08-17T15:53:31,POSTED,LED-26292664,2026-08-18T06:23:58,RB-20260818
TXN-000933,PAY-000933-801,SET-20260828-541097,1127.04,INR,2026-08-28T00:48:03,POSTED,LED-30923590,2026-08-28T06:46:56,RB-20260828
TXN-000934,PAY-000934-979,SET-20260805-826810,40.35,INR,2026-08-05T14:48:29,POSTED,LED-17804054,2026-08-05T22:04:41,RB-20260805
TXN-000935,PAY-000935-979,SET-20260831-948257,2275.61,INR,2026-08-31T16:49:49,POSTED,LED-23137910,2026-09-01T02:46:43,RB-20260901
TXN-000936,PAY-000936-262,SET-20260804-514756,2225.92,INR,2026-08-04T11:54:38,POSTED,LED-22611076,2026-08-04T18:46:59,RB-20260804
TXN-000937,PAY-000937-854,SET-20260814-487733,717.13,INR,2026-08-14T19:41:15,ACCRUED,LED-72526904,2026-08-15T14:41:15,RB-20260815
TXN-000938,PAY-000938-531,SET-20260819-786234,362.40,INR,2026-08-19T00:05:34,POSTED,LED-92697655,2026-08-19T05:02:13,RB-20260819
TXN-000938,PAY-000938-531,SET-20260819-786234,362.40,INR,2026-08-19T00:05:34,DUPLICATE_HOLD,LED-52512555,2026-08-19T05:51:13,RB-20260819
TXN-000939,PAY-000939-138,SET-20260818-837759,1207.50,INR,2026-08-18T05:38:24,POSTED,LED-66533021,2026-08-18T16:32:55,RB-20260818
TXN-000940,PAY-000940-538,SET-20260815-306099,461.70,INR,2026-08-15T14:56:28,POSTED,LED-54529172,2026-08-15T20:24:27,RB-20260815
TXN-000941,PAY-000941-602,SET-20260809-530216,2042.23,INR,2026-08-09T02:50:01,POSTED,LED-59985296,2026-08-09T10:04:51,RB-20260809
TXN-000942,PAY-000942-892,SET-20260812-324436,2066.40,INR,2026-08-12T23:30:39,POSTED,LED-18193917,2026-08-13T14:05:03,RB-20260813
TXN-000943,PAY-000943-465,SET-20260815-248522,66.83,INR,2026-08-15T22:53:56,POSTED,LED-93528828,2026-08-16T04:14:37,RB-20260816
TXN-000944,PAY-000944-441,SET-20260807-512087,491.89,INR,2026-08-07T06:13:47,POSTED,LED-43266840,2026-08-07T19:47:35,RB-20260807
TXN-000944,PAY-000944-441,SET-20260807-512087,491.89,INR,2026-08-07T06:13:47,DUPLICATE_HOLD,LED-88687818,2026-08-07T20:44:35,RB-20260807
TXN-000945,PAY-000945-200,SET-20260807-173261,2448.81,INR,2026-08-07T07:44:25,POSTED,LED-43184906,2026-08-07T14:46:29,RB-20260807
TXN-000946,PAY-000946-491,SET-20260815-105660,1458.44,INR,2026-08-15T08:48:18,POSTED,LED-79748675,2026-08-15T17:20:18,RB-20260815
TXN-000947,PAY-000947-357,SET-20260808-300330,404.17,INR,2026-08-08T22:27:37,POSTED,LED-21976007,2026-08-09T04:46:11,RB-20260809
TXN-000948,PAY-000948-554,SET-20260804-241279,1218.77,INR,2026-08-04T22:30:21,ACCRUED,LED-10614488,2026-08-05T22:30:21,RB-20260805
TXN-000949,PAY-000949-607,SET-20260818-599363,29.29,INR,2026-08-18T20:23:25,POSTED,LED-69899035,2026-08-19T09:45:00,RB-20260819
TXN-000950,PAY-000950-214,SET-20260821-300573,59.25,INR,2026-08-21T04:40:24,POSTED,LED-24086796,2026-08-21T20:03:21,RB-20260821
TXN-000951,PAY-000951-887,SET-20260814-678791,1828.43,INR,2026-08-14T20:29:14,ACCRUED,LED-45958465,2026-08-15T17:29:14,RB-20260815
TXN-000952,PAY-000952-224,SET-20260816-359357,2438.35,INR,2026-08-16T11:50:59,POSTED,LED-73488426,2026-08-16T17:34:21,RB-20260816
TXN-000953,PAY-000953-247,SET-20260810-952622,1853.53,INR,2026-08-10T03:24:03,ACCRUED,LED-42715772,2026-08-10T18:24:03,RB-20260810
TXN-000954,PAY-000954-164,SET-20260817-204021,2024.78,INR,2026-08-17T00:13:44,POSTED,LED-32178539,2026-08-17T05:07:01,RB-20260817
TXN-000955,PAY-000955-173,SET-20260803-488346,1743.67,INR,2026-08-03T19:33:28,POSTED,LED-62376588,2026-08-04T04:29:28,RB-20260804
TXN-000956,PAY-000956-174,SET-20260802-344179,881.17,INR,2026-08-02T02:33:13,POSTED,LED-92614674,2026-08-02T09:48:45,RB-20260802
TXN-000957,PAY-000957-107,SET-20260827-341640,642.21,INR,2026-08-27T23:39:54,POSTED,LED-44995653,2026-08-28T09:36:12,RB-20260828
TXN-000958,PAY-000958-478,SET-20260831-618767,1625.63,INR,2026-08-31T13:58:49,REVERSAL_POSTED,LED-34815640,2026-09-01T02:43:10,RB-20260901
TXN-000959,PAY-000959-758,SET-20260811-346536,1630.29,INR,2026-08-11T06:31:37,POSTED,LED-50776709,2026-08-11T21:07:47,RB-20260811
TXN-000960,PAY-000960-101,SET-20260820-920454,115.43,INR,2026-08-20T16:50:25,ACCRUED,LED-31870616,2026-08-21T14:50:25,RB-20260821
TXN-000962,PAY-000962-245,SET-20260819-556701,1893.91,INR,2026-08-19T16:54:47,POSTED,LED-42376390,2026-08-20T03:21:03,RB-20260820
TXN-000963,PAY-000963-199,SET-20260823-380774,1817.82,INR,2026-08-23T12:37:19,POSTED,LED-86936919,2026-08-23T21:34:52,RB-20260823
TXN-000964,PAY-000964-757,SET-20260819-369258,1518.63,INR,2026-08-19T23:28:11,POSTED,LED-40320502,2026-08-20T09:51:56,RB-20260820
TXN-000965,PAY-000965-116,SET-20260810-699844,989.61,INR,2026-08-10T00:54:39,POSTED,LED-13817859,2026-08-10T12:28:57,RB-20260810
TXN-000966,PAY-000966-828,SET-20260810-732798,103.43,INR,2026-08-10T17:31:00,ACCRUED,LED-94220351,2026-08-11T05:31:00,RB-20260811
TXN-000967,PAY-000967-403,SET-20260803-701810,382.39,INR,2026-08-03T10:27:58,POSTED,LED-11690416,2026-08-03T20:48:41,RB-20260803
TXN-000968,PAY-000968-444,SET-20260822-316094,573.91,INR,2026-08-22T20:58:19,POSTED,LED-94285422,2026-08-23T11:02:03,RB-20260823
TXN-000969,PAY-000969-420,SET-20260818-766120,1335.99,INR,2026-08-18T12:29:08,POSTED,LED-60583712,2026-08-18T22:19:15,RB-20260818
TXN-000970,PAY-000970-193,SET-20260803-935832,1146.56,INR,2026-08-03T02:20:19,POSTED,LED-29810953,2026-08-03T14:14:44,RB-20260803
TXN-000971,PAY-000971-544,SET-20260805-847997,535.28,INR,2026-08-05T15:19:29,POSTED,LED-57772032,2026-08-06T05:36:55,RB-20260806
TXN-000974,PAY-000974-480,SET-20260803-168666,2046.15,INR,2026-08-03T09:54:19,POSTED,LED-74021590,2026-08-03T14:12:23,RB-20260803
TXN-000975,PAY-000975-101,SET-20260801-645601,1372.15,INR,2026-08-01T15:42:21,POSTED,LED-71071157,2026-08-02T00:15:23,RB-20260802
TXN-000976,PAY-000976-257,SET-20260823-740724,454.87,INR,2026-08-23T17:19:52,ACCRUED,LED-28708739,2026-08-24T16:19:52,RB-20260824
TXN-000977,PAY-000977-987,SET-20260815-324650,2144.23,INR,2026-08-15T16:23:56,POSTED,LED-58723069,2026-08-16T00:21:45,RB-20260816
TXN-000978,PAY-000978-972,SET-20260816-566762,300.75,INR,2026-08-16T17:55:51,POSTED,LED-32006914,2026-08-17T01:15:43,RB-20260817
TXN-000979,PAY-000979-543,SET-20260812-584667,664.01,INR,2026-08-12T02:58:32,POSTED,LED-32359425,2026-08-12T12:50:27,RB-20260812
TXN-000980,PAY-000980-145,SET-20260803-504593,2113.28,INR,2026-08-03T15:13:01,ACCRUED,LED-15651315,2026-08-04T06:13:01,RB-20260804
TXN-000981,PAY-000981-118,SET-20260823-153846,713.19,INR,2026-08-23T10:12:11,ACCRUED,LED-22273266,2026-08-24T09:12:11,RB-20260824
TXN-000982,PAY-000982-545,SET-20260825-599471,1271.59,INR,2026-08-25T02:58:53,ACCRUED,LED-78289694,2026-08-25T14:58:53,RB-20260825
TXN-000983,PAY-000983-569,SET-20260815-890463,688.00,INR,2026-08-15T18:41:19,POSTED,LED-68435814,2026-08-16T05:04:36,RB-20260816
TXN-000984,PAY-000984-166,SET-20260813-495000,1809.69,INR,2026-08-13T03:48:00,POSTED,LED-57279621,2026-08-13T12:24:36,RB-20260813
TXN-000985,PAY-000985-350,SET-20260820-117847,460.66,INR,2026-08-20T08:32:18,POSTED,LED-29241306,2026-08-20T17:30:30,RB-20260820
TXN-000986,PAY-000986-239,SET-20260813-762921,163.28,INR,2026-08-13T12:39:56,POSTED,LED-98568962,2026-08-13T22:10:04,RB-20260813
TXN-000987,PAY-000987-375,SET-20260810-712497,299.93,INR,2026-08-10T13:37:54,POSTED,LED-68050922,2026-08-11T03:36:17,RB-20260811
TXN-000988,PAY-000988-195,SET-20260824-880971,1163.76,INR,2026-08-24T11:34:33,POSTED,LED-64887948,2026-08-25T00:23:50,RB-20260825
TXN-000989,PAY-000989-275,SET-20260830-102405,230.65,INR,2026-08-30T16:25:21,POSTED,LED-51123164,2026-08-31T02:35:22,RB-20260831
TXN-000990,PAY-000990-237,SET-20260819-893239,900.67,INR,2026-08-19T11:36:40,POSTED,LED-66107976,2026-08-19T22:08:01,RB-20260819
TXN-000991,PAY-000991-385,SET-20260818-765806,901.48,INR,2026-08-18T02:59:33,POSTED,LED-70383027,2026-08-18T08:38:42,RB-20260818
TXN-000993,PAY-000993-235,SET-20260813-160942,2469.56,INR,2026-08-13T09:02:29,POSTED,LED-55234572,2026-08-13T15:56:30,RB-20260813
TXN-DEMO-001,PAY-000994-357,SET-20260819-180453,490.47,INR,2026-08-19T11:30:49,POSTED,LED-21681583,2026-08-19T21:12:43,RB-20260819
TXN-DEMO-002,PAY-000995-168,SET-20260807-371813,29.25,INR,2026-08-07T18:00:34,ACCRUED,LED-12407032,2026-08-08T08:00:34,RB-20260808
TXN-DEMO-003,PAY-000996-765,SET-20260808-516075,1948.43,INR,2026-08-08T11:11:23,POSTED,LED-42002487,2026-08-08T15:50:45,RB-20260808
TXN-DEMO-004,PAY-000997-398,SET-20260821-584258,2183.11,INR,2026-08-21T01:57:52,POSTED,LED-24414463,2026-08-21T11:01:01,RB-20260821
TXN-DEMO-007,PAY-001000-752,SET-20260806-143384,218.05,INR,2026-08-06T02:16:09,POSTED,LED-73510780,2026-08-06T10:14:35,RB-20260806
TXN-DEMO-007,PAY-001000-752,SET-20260806-143384,218.05,INR,2026-08-06T02:16:09,DUPLICATE_HOLD,LED-32335013,2026-08-06T10:58:35,RB-20260806
