transaction_id,payment_id,settlement_id,amount,currency,timestamp,bank_status,bank_account_id,utr,cleared_at
TXN-000931,PAY-000931-181,SET-20260803-295077,1105.52,INR,2026-08-03T07:30:12,SETTLED,BA-3010,UTR165236925735,2026-08-03T08:35:12
TXN-000932,PAY-000932-775,SET-20260817-243015,1402.94,INR,2026-08-17T21:31:58,SETTLED,BA-3002,UTR746235294784,2026-08-17T22:11:58
TXN-000933,PAY-000933-801,SET-20260828-541097,1127.04,INR,2026-08-28T08:16:56,SETTLED,BA-3010,UTR239219817594,2026-08-28T08:34:56
TXN-000934,PAY-000934-979,SET-20260805-826810,40.35,INR,2026-08-06T01:44:41,SETTLED,BA-3009,UTR552683623033,2026-08-06T03:13:41
TXN-000935,PAY-000935-979,SET-20260831-948257,2275.61,INR,2026-09-01T01:08:43,SETTLED,BA-3004,UTR669005382805,2026-09-01T02:37:43
TXN-000936,PAY-000936-262,SET-20260804-514756,2225.92,INR,2026-08-04T18:10:59,SETTLED,BA-3008,UTR508539051167,2026-08-04T19:31:59
TXN-000937,PAY-000937-854,SET-20260814-487733,717.13,INR,2026-08-19T22:10:15,PENDING,BA-3002,UTR325226472720,
TXN-000938,PAY-000938-531,SET-20260819-786234,362.40,INR,2026-08-19T09:17:13,SETTLED,BA-3001,UTR299676862294,2026-08-19T09:25:13
TXN-000938,PAY-000938-531,SET-20260819-786234,362.40,INR,2026-08-19T09:39:13,SETTLED,BA-3001,UTR295898241838,2026-08-19T09:51:13
TXN-000939,PAY-000939-138,SET-20260818-837759,1206.50,INR,2026-08-18T12:55:55,SETTLED,BA-3009,UTR675840599054,2026-08-18T13:03:55
TXN-000940,PAY-000940-538,SET-20260815-306099,461.70,INR,2026-08-16T02:07:27,SETTLED,BA-3001,UTR322780602554,2026-08-16T03:13:27
TXN-000941,PAY-000941-602,SET-20260809-530216,2042.23,INR,2026-08-09T09:25:51,SETTLED,BA-3009,UTR122052803997,2026-08-09T10:40:51
TXN-000942,PAY-000942-892,SET-20260812-324436,2066.40,INR,2026-08-13T08:06:03,SETTLED,BA-3006,UTR890076411779,2026-08-13T08:38:03
TXN-000943,PAY-000943-465,SET-20260815-248522,66.83,INR,2026-08-16T06:09:37,SETTLED,BA-3003,UTR664612325361,2026-08-16T06:24:37
TXN-000944,PAY-000944-441,SET-20260807-512087,491.89,INR,2026-08-07T14:58:35,SETTLED,BA-3007,UTR280519720849,2026-08-07T15:20:35
TXN-000944,PAY-000944-441,SET-20260807-512087,491.89,INR,2026-08-07T15:40:35,SETTLED,BA-3007,UTR380636990966,2026-08-07T16:03:35
TXN-000945,PAY-000945-200,SET-20260807-173261,2448.81,INR,2026-08-07T11:32:29,SETTLED,BA-3007,UTR328881615510,2026-08-07T12:03:29
TXN-000946,PAY-000946-491,SET-20260815-105660,1458.44,INR,2026-08-15T14:43:18,SETTLED,BA-3004,UTR912113923867,2026-08-15T15:49:18
TXN-000947,PAY-000947-357,SET-20260808-300330,404.17,INR,2026-08-09T06:46:11,SETTLED,BA-3007,UTR715823059810,2026-08-09T07:00:11
TXN-000948,PAY-000948-554,SET-20260804-241279,1218.77,INR,2026-08-09T01:56:21,PENDING,BA-3003,UTR749724384611,
TXN-000949,PAY-000949-607,SET-20260818-599363,29.29,INR,2026-08-19T07:11:00,SETTLED,BA-3008,UTR417273446785,2026-08-19T07:27:00
TXN-000950,PAY-000950-214,SET-20260821-300573,59.25,INR,2026-08-21T15:20:21,SETTLED,BA-3002,UTR984583632901,2026-08-21T15:50:21
TXN-000951,PAY-000951-887,SET-20260814-678791,1828.43,INR,2026-08-17T23:19:14,PENDING,BA-3002,UTR789506632656,
TXN-000952,PAY-000952-224,SET-20260816-359357,2438.35,INR,2026-08-16T16:38:21,SETTLED,BA-3003,UTR187632361481,2026-08-16T17:02:21
TXN-000953,PAY-000953-247,SET-20260810-952622,1853.53,INR,2026-08-14T06:03:03,PENDING,BA-3007,UTR798630172580,
TXN-000954,PAY-000954-164,SET-20260817-204021,2024.78,INR,2026-08-17T07:39:01,SETTLED,BA-3006,UTR986429382400,2026-08-17T07:44:01
TXN-000955,PAY-000955-173,SET-20260803-488346,1743.67,INR,2026-08-04T06:22:28,SETTLED,BA-3009,UTR232329319446,2026-08-04T07:18:28
TXN-000956,PAY-000956-174,SET-20260802-344179,881.17,INR,2026-08-02T12:20:45,SETTLED,BA-3005,UTR557344330069,2026-08-02T13:25:45
TXN-000957,PAY-000957-107,SET-20260827-341640,642.21,INR,2026-08-28T09:59:12,SETTLED,BA-3001,UTR975405689443,2026-08-28T10:36:12
TXN-000958,PAY-000958-478,SET-20260831-685369,1625.63,INR,2026-08-31T21:56:10,SETTLED,BA-3008,UTR156535547973,2026-08-31T22:39:10
TXN-000959,PAY-000959-758,SET-20260811-346536,1630.29,INR,2026-08-11T14:14:47,SETTLED,BA-3010,UTR229777658657,2026-08-11T15:44:47
TXN-000960,PAY-000960-101,SET-20260820-920454,115.43,INR,2026-08-24T18:44:25,PENDING,BA-3001,UTR733306323016,
TXN-000962,PAY-000962-245,SET-20260819-556701,1893.91,INR,2026-08-19T20:28:03,SETTLED,BA-3008,UTR501499288255,2026-08-19T21:02:03
TXN-000963,PAY-000963-199,SET-20260823-380774,1817.82,INR,2026-08-23T19:10:52,SETTLED,BA-3008,UTR673214531690,2026-08-23T19:49:52
TXN-000965,PAY-000965-116,SET-20260810-699844,989.61,INR,2026-08-10T05:24:57,SETTLED,BA-3010,UTR577319800528,2026-08-10T06:07:57
TXN-000966,PAY-000966-828,SET-20260810-732798,103.43,INR,2026-08-12T19:50:00,PENDING,BA-3002,UTR202748514234,
TXN-000967,PAY-000967-403,SET-20260803-701810,382.39,INR,2026-08-03T20:12:41,SETTLED,BA-3002,UTR312516460175,2026-08-03T20:52:41
TXN-000968,PAY-000968-444,SET-20260822-316094,573.91,INR,2026-08-23T06:59:03,SETTLED,BA-3009,UTR309467153424,2026-08-23T07:11:03
TXN-000969,PAY-000969-420,SET-20260818-766120,1335.99,INR,2026-08-18T23:40:15,SETTLED,BA-3010,UTR989066456056,2026-08-19T00:58:15
TXN-000970,PAY-000970-193,SET-20260803-935832,1146.56,INR,2026-08-03T07:52:44,SETTLED,BA-3009,UTR518732781792,2026-08-03T09:10:44
TXN-000971,PAY-000971-544,SET-20260805-847997,535.28,INR,2026-08-06T02:10:55,SETTLED,BA-3002,UTR986202631752,2026-08-06T02:15:55
TXN-000972,PAY-000972-295,SET-20260819-436204,1388.77,INR,2026-08-19T05:40:39,SETTLED,BA-3009,UTR398983539846,2026-08-19T06:52:39
TXN-000973,PAY-000973-155,SET-20260817-175593,1677.16,INR,2026-08-17T10:33:41,SETTLED,BA-3003,UTR698959107837,2026-08-17T11:30:41
TXN-000974,PAY-000974-480,SET-20260803-168666,2046.15,INR,2026-08-03T15:38:23,SETTLED,BA-3006,UTR682511357991,2026-08-03T16:32:23
TXN-000975,PAY-000975-101,SET-20260801-645601,1372.15,INR,2026-08-02T03:14:23,SETTLED,BA-3010,UTR602640692310,2026-08-02T04:32:23
TXN-000976,PAY-000976-257,SET-20260823-740724,454.87,INR,2026-08-26T20:43:52,PENDING,BA-3005,UTR890140808014,
TXN-000977,PAY-000977-987,SET-20260815-324650,2144.23,INR,2026-08-16T02:36:45,SETTLED,BA-3010,UTR113681919114,2026-08-16T02:51:45
TXN-000978,PAY-000978-972,SET-20260816-566762,300.75,INR,2026-08-17T01:07:43,SETTLED,BA-3008,UTR893828983593,2026-08-17T02:37:43
TXN-000979,PAY-000979-543,SET-20260812-584667,664.01,INR,2026-08-12T09:54:27,SETTLED,BA-3008,UTR917551451050,2026-08-12T10:03:27
TXN-000980,PAY-000980-145,SET-20260803-504593,2113.28,INR,2026-08-06T17:50:01,PENDING,BA-3003,UTR392362804384,
TXN-000981,PAY-000981-118,SET-20260823-153846,713.19,INR,2026-08-25T10:52:11,PENDING,BA-3002,UTR297138613948,
TXN-000982,PAY-000982-545,SET-20260825-599471,1271.59,INR,2026-08-30T06:11:53,PENDING,BA-3002,UTR101567564563,
TXN-000983,PAY-000983-569,SET-20260815-890463,688.00,INR,2026-08-16T05:10:36,SETTLED,BA-3005,UTR679566427071,2026-08-16T05:36:36
TXN-000984,PAY-000984-166,SET-20260813-495000,1809.69,INR,2026-08-13T15:48:36,SETTLED,BA-3006,UTR176706732461,2026-08-13T16:53:36
TXN-000985,PAY-000985-350,SET-20260820-117847,460.66,INR,2026-08-20T19:05:30,SETTLED,BA-3009,UTR528481745123,2026-08-20T19:39:30
TXN-000986,PAY-000986-239,SET-20260813-762921,163.28,INR,2026-08-13T23:06:04,SETTLED,BA-3009,UTR974755118408,2026-08-13T23:30:04
TXN-000988,PAY-000988-195,SET-20260824-880971,1163.76,INR,2026-08-24T14:00:50,SETTLED,BA-3002,UTR818586007273,2026-08-24T15:00:50
TXN-000989,PAY-000989-275,SET-20260830-102405,230.65,INR,2026-08-31T00:05:22,SETTLED,BA-3008,UTR160768900174,2026-08-31T01:28:22
TXN-000990,PAY-000990-237,SET-20260819-893239,900.67,INR,2026-08-19T15:24:01,SETTLED,BA-3003,UTR313740244208,2026-08-19T16:28:01
TXN-000991,PAY-000991-385,SET-20260818-765806,901.48,INR,2026-08-18T11:23:42,SETTLED,BA-3002,UTR844057277322,2026-08-18T11:51:42
TXN-000992,PAY-000992-809,SET-20260825-945441,1465.06,INR,2026-08-25T21:02:33,SETTLED,BA-3005,UTR941204226898,2026-08-25T21:48:33
TXN-000993,PAY-000993-235,SET-20260813-160942,2469.56,INR,2026-08-13T17:15:30,SETTLED,BA-3004,UTR466864115974,2026-08-13T18:44:30
TXN-DEMO-001,PAY-000994-357,SET-20260819-180453,490.47,INR,2026-08-19T18:55:43,SETTLED,BA-3005,UTR737822639415,2026-08-19T19:34:43
TXN-DEMO-002,PAY-000995-168,SET-20260807-371813,29.25,INR,2026-08-09T19:29:34,PENDING,BA-3003,UTR881984807907,
TXN-DEMO-004,PAY-000997-398,SET-20260821-584258,2180.61,INR,2026-08-21T08:53:01,SETTLED,BA-3010,UTR330162482478,2026-08-21T10:02:01
TXN-DEMO-005,PAY-000998-187,SET-20260822-280731,2484.55,INR,2026-08-23T01:56:10,SETTLED,BA-3005,UTR551852903222,2026-08-23T02:16:10
TXN-DEMO-007,PAY-001000-752,SET-20260806-143384,218.05,INR,2026-08-06T11:52:35,SETTLED,BA-3009,UTR137280608543,2026-08-06T13:17:35
TXN-DEMO-007,PAY-001000-752,SET-20260806-143384,218.05,INR,2026-08-06T12:10:35,SETTLED,BA-3009,UTR987940128373,2026-08-06T13:33:35
